Hugo_Symbol,count
KCNJ3,3
PRAMEF13,3
MSX1,3
HADH,3
CAP2,3
ZNF702P,3
CHST3,3
SPPL2B,3
NEGR1,3
CD8A,3
PHTF1,3
TNFAIP2,3
POLK,3
ZNF234,3
FAM217A,3
GOLGA6L10,3
SMAD5,3
SPIB,3
ZNF500,3
GNL1,3
B4GALT4,3
CDC20B,3
ABCG5,3
CSRNP2,3
OR2A4,3
NPDC1,3
RACGAP1,3
SOAT2,3
GRIN1,3
DGCR6,3
ENPP6,3
C12orf71,3
FNDC5,3
FAM129B,3
DHX29,3
THUMPD3,3
AATF,3
KRTAP10-8,3
VEGFC,3
TRIM71,3
NOL12,3
AKTIP,3
TMPRSS11E,3
GOLGA6D,3
LRRC10,3
ZMYM1,3
FZD5,3
OR1I1,3
NTN1,3
CERS3,3
C14orf101,3
ZNF212,3
SNORD116-22,3
DEFB113,3
UNC5C,3
ZNF654,3
TRIM38,3
SPATA17,3
POFUT1,3
DNAJB7,3
SLC22A18,3
IL10RB,3
ACSS1,3
LUC7L3,3
DCDC5,3
TEX13B,3
ARL15,3
ARMC6,3
CCDC148,3
TMEM108,3
ANKDD1A,3
CAPZA2,3
AIPL1,3
ADAMTS8,3
TIAL1,3
ZNF296,3
KIAA1984-AS1,3
VWA5A,3
MTERFD2,3
ASF1A,3
SPR,3
MSR1,3
SLC2A7,3
SEPT7L,3
SERPINB6,3
SNTB2,3
ARHGAP22,3
CDK15,3
ARPC5L,3
HSP90B1,3
RIN1,3
CXXC11,3
PRND,3
PTH2,3
XKRX,3
CTSS,3
MTARC2,3
SORD,3
CRHBP,3
VSTM1,3
NT5DC2,3
SERPINE3,3
WTIP,3
ZMYND12,3
CLIP3,3
ZNF860,3
R3HDML,3
CLIC6,3
TUFT1,3
BTNL2,3
ZWINT,3
MAP7D1,3
DNER,3
ZNF304,3
ZNF628,3
ZNF558,3
RNF8,3
MTERFD1,3
SLC25A4,3
IL18BP,3
SLC39A10,3
SGMS1,3
RGMA,3
ALDH3A1,3
CBR1,3
HOXA1,3
PBX4,3
SLC47A2,3
ZNF660,3
UEVLD,3
B4GALT6,3
C10orf88,3
DACT1,3
ZNF354C,3
TFEC,3
PLEKHF2,3
TRAP1,3
ZNF232,3
L2HGDH,3
DMRTA1,3
KRTAP6-3,3
SLC5A8,3
SLC26A2,3
KRT17P2,3
ZCCHC13,3
CLINT1,3
ZRANB2,3
CHAF1B,3
ZNF570,3
KLK2,3
KLHL3,3
POU3F2,3
ZNF575,3
TRIM47,3
ZNF610,3
CYP2E1,3
COPB1,3
IRF5,3
FAM127C,3
ZNF471,3
ATG3,3
PDCL2,3
BACH1,3
KRTAP24-1,3
GFRA3,3
BCL3,3
C19orf12,3
RHAG,3
C1orf111,3
C9orf37,3
OR10G2,3
CACNB4,3
ZNF398,3
ZNF282,3
CCND2,3
ZNF280A,3
CD44,3
ZNF227,3
HOXC6,3
TNNT3,3
ASUN,3
ZNF662,3
ARSF,3
ADAMTSL5,3
ANKRD33,3
IQCE,3
SQRDL,3
RALYL,3
USE1,3
USP46,3
ZNF727,3
CLCN1,3
MRPL15,3
ZSCAN22,3
PYGL,3
HIST1H2AM,3
ZNF783,3
AGMO,3
ALDH5A1,3
DUSP21,3
XXYLT1,3
APPBP2,3
ZNF673,3
ANKRD33B,3
PDP1,3
HMBS,3
TEKT1,3
GPR160,3
OR5K4,3
REG1A,3
TM9SF2,3
AMZ1,3
CTSB,3
FAM162A,3
CHADL,3
PHB2,3
YAP1,3
CCDC102B,3
TTI2,3
TIMM8A,3
PHF11,3
VPS35,3
TACC3,3
SLC3A2,3
TRADD,3
SLC52A2,3
MCM5,3
PEX2,3
ACTBL2,3
SEPP1,3
DRP2,3
ADPRHL2,3
DDX11L1,3
DNAJB8,3
MRPS18C,3
TBXAS1,3
TRIM32,3
TCEA2,3
CDC37,3
SRXN1,3
SEMG1,3
SIK2,3
TUBB4B,3
TRMT12,3
SLC18A3,3
SLC35E2,3
NDOR1,3
MIF4GD,3
LDHA,3
TKT,3
BHLHE41,3
CD37,3
OR10V1,3
B3GALNT1,3
RNA5SP392,3
SLC9A3R1,3
SECISBP2,3
TPCN2,3
VWA2,3
ZBTB7B,3
SRSF4,3
MAGEB18,3
LYPLAL1,3
TRMT44,3
PLEKHA8P1,3
OR52K1,3
CECR5,3
DCPS,3
TEX13A,3
LPAR6,3
FIBIN,3
FH,3
ZFP90,3
ZGPAT,3
BTBD16,3
CENPK,3
CLGN,3
EEF1A2,3
KIF22,3
ZNF37A,3
LCE1A,3
SCG3,3
NUDCD2,3
RTN4RL2,3
RSPO2,3
UGT1A6,3
ZCCHC18,3
MELK,3
BMP8B,3
BHMT2,3
CD274,3
UBLCP1,3
PTPLAD1,3
CIB4,3
CWF19L1,3
TRIP6,3
SNRPN,3
COG6,3
HOXC10,3
ZDHHC12,3
SCGB2A1,3
GATA1,3
CALM1,3
FUS,3
C9orf89,3
RAB4B,3
C20orf160,3
ADAM5,3
RPUSD4,3
IL17RE,3
SERPINA10,3
SCNN1A,3
SETMAR,3
SGOL1,3
EPHX1,3
ZDHHC19,3
OR4C5,3
SLC30A4,3
SDSL,3
SLC7A7,3
PITX1,3
TRAPPC12,3
SLC22A12,3
CXXC1,3
RBFOX2,3
LINC00667,3
PLK1S1,3
PGRMC1,3
ENSG00000254553,3
LEO1,3
SNRNP27,3
GLYCTK,3
PRKAR2B,3
ARHGAP10,3
ZNF879,3
SLC51A,3
GOLGA7,3
CETN2,3
EFHA1,3
EIF2S1,3
C1orf52,3
GOLGA8IP,3
FCGR2C,3
SLC24A5,3
SMPDL3A,3
SH3BP5,3
HIP1R,3
WDR54,3
TRIM7,3
TRPV4,3
ULBP3,3
TSPAN7,3
ETFB,3
USP38,3
FBXL19,3
RAPH1,3
FAM83G,3
WFS1,3
KLF10,3
ZBTB1,3
RAB36,3
RAB10,3
ST8SIA3,3
ZNF221,3
SERPINA9,3
PRSS42,3
ZNF850,3
ZNF98,3
TRIM48,3
TRIM26,3
WDFY2,3
TMEM97,3
SOX7,3
ANXA3,3
SPG7,3
RTN1,3
SPOCK2,3
ST6GAL1,3
ZBTB44,3
RRP9,3
RPL17-C18orf32,3
SLC25A3P1,3
WIPF2,3
OR1L8,3
TDG,3
DDX25,3
TGIF2,3
FBXO31,3
RNF139,3
TMEM171,3
RIMS3,3
MICA,3
SNX9,3
PDSS2,3
TSTD2,3
DUSP19,3
GFRA2,3
GIMAP5,3
GJA4,3
FOXD4L3,3
HPGDS,3
TUBA1A,3
GSTK1,3
DZIP1,3
GPR52,3
SPRYD3,3
DPPA3,3
GRHL1,3
TRIM54,3
CXorf67,3
GTF2IRD1,3
HAPLN3,3
RGL1,3
CPEB4,3
GRAP2,3
DCAF13,3
MRPS7,3
FOLR3,3
UBE2L6,3
E2F6,3
DDX54,3
YWHAZ,3
XPR1,3
DLAT,3
DNAJC1,3
WDR74,3
IL17A,3
GSS,3
FPR2,3
QTRTD1,3
WBP2,3
KHDRBS1,3
EPSTI1,3
F2RL1,3
USP6NL,3
KIAA1147,3
FICD,3
EDIL3,3
COPE,3
TMEM14B,3
TRAM1,3
MDM2,3
TEX26,3
DUSP6,3
TAS2R5,3
STEAP3,3
SYTL1,3
NCEH1,3
IFNK,3
ZNF33B,3
NGF,3
SWAP70,3
ZNF844,3
TSSC2,3
OAT,3
GTSF1,3
OR51G2,3
IGFALS,3
STRC,3
STK17A,3
LRRC37BP1,3
TFCP2L1,3
MAGOHB,3
C3orf32,3
KLHL18,3
CDH13,3
IL12B,3
SLC2A4,3
UCP3,3
CCDC104,3
KCNA2,3
KIF9,3
BAG3,3
TMEM74B,3
TMEM56,3
INHBE,3
TMEM235,3
LACTB2,3
GPR63,3
LGALS3,3
C15orf23,3
CLECL1,3
LNPEP,3
TRBV20OR9-2,3
C20orf94,3
MRGPRX3,3
OGFRL1,3
CLDN14,3
KIR3DL3,3
KCNMB3,3
KY,3
PRPF18,3
OR10H3,3
PDCD4,3
PPP1R13L,3
GAPDHS,3
SCARB2,3
HRH3,3
SERPINB13,3
HOXA2,3
PPP1R9B,3
HLCS,3
TRBC2,3
FPR1,3
PRKAR2A,3
HIST1H2AG,3
WNT3A,3
TTL,3
CEACAM16,3
FAM3C,3
INPP1,3
TRMT61B,3
SYNE4,3
FBXO2,3
PAF1,3
PARP11,3
KCP,3
KHDRBS3,3
KCNIP2,3
BMP2,3
ITPK1-AS1,3
OR5K2,3
PDE6B,3
KBTBD7,3
BOLL,3
PPIB,3
IGF2BP1,3
GCH1,3
C16orf78,3
SLC44A3,3
CDHR5,3
FBXO39,3
TPH1,3
B3GNT9,3
SAMM50,3
GZMA,3
FAM59B,3
HEPACAM,3
CYBASC3,3
PLA2G12B,3
HSD17B3,3
FAM199X,3
NLE1,3
PIP5K1B,3
C17orf62,3
MORN5,3
OR12D3,3
OR2A12,3
OR4X2,3
SUSD1,3
WFDC2,3
FAM118B,3
BEST4,3
C19orf73,3
G6PC2,3
C11orf88,3
FGFR1OP,3
RALGPS1,3
LGALS13,3
ENSG00000187461,3
KRTAP17-1,3
RCC1,3
LPAL2,3
SNAPC3,3
DRG2,3
ATP2A3,3
GABRA2,3
SERPINI1,3
RIPK2,3
DNAJB13,3
C5orf28,3
CCBL2,3
GALNT3,3
GALC,3
MMP26,3
CCDC121,3
KLHL36,3
TRBV5-1,3
ZNF132,3
RNF180,3
SEC62,3
RHBDL3,3
CHCHD3,3
FAM108A1,3
IL27,3
NRIP3,3
MID2,3
PLEKHN1,3
GAS2,3
SSR1,3
OR2G2,3
CEP104,3
ENSG00000211459,3
MSX2,3
BSG,3
SIX3,3
FGF3,3
GFPT1,3
GSTM4,3
CNPY1,3
NPBWR1,3
LRRC23,3
NDRG3,3
LRAT,3
TMEM150A,3
MRPL55,3
SGMS2,3
KIAA1671,3
CMTM7,3
DHRS2,3
HIPK4,3
POLR1C,3
FOXN2,3
FBXO46,3
FAM46B,3
FAM120AOS,3
MYADM,3
EIF3F,3
EFNA1,3
NFKBIA,3
NDRG4,3
MTA3,3
BLCAP,3
ARHGEF35,3
RNF217,3
LAMTOR2,3
KRTAP4-1,3
C14orf159,3
C1orf31,3
RFX5,3
OR1E2,3
MTUS1,3
CYP27B1,3
FAM222B,3
LRRC2,3
RELA,3
COX7B2,3
LDHC,3
RASSF4,3
DPF2,3
RAB3A,3
QRFP,3
PVRL1,3
LINC00265,3
OR9G4,3
ATF1,3
NEU1,3
YIF1B,3
MAMSTR,3
PPP1R12C,3
PITPNB,3
ANTXRL,3
PCYT2,3
ADRA2C,3
GFRAL,3
ACP2,3
UBE2D3,3
NDUFB9,3
DMP1,3
MPL,3
RTP2,3
RPS27L,3
PIK3R6,3
BRD4,3
GPR151,3
RAET1K,3
OR10A3,3
MUL1,3
ERP27,3
LCE1C,3
HSF1,3
LPL,3
FSCN2,3
OR3A1,3
CEACAM21,3
C11orf48,3
CCT6P1,3
CCDC41,3
IPO5,3
APBA3,3
ZNF883,3
POP4,3
HOXB-AS5,3
ZDHHC17,3
AGXT2L1,3
APOL6,3
C16orf5,3
FAM220A,3
CCDC22,3
TAB2,3
PAAF1,3
CHRNB3,3
OR2AG2,3
AVPI1,3
GRAMD3,3
HEXA,3
NAA15,3
IFNG,3
IKBIP,3
TAPBPL,3
KLHL29,3
OR4K13,3
PLCXD1,3
SLC18B1,3
MBD3L3,3
CLIC2,3
OR56A3,3
BMI1,3
NFKBIE,3
OR10G8,3
OLIG3,3
DTX3,3
PHF6,3
DHRS4-AS1,3
NUCB1,3
PIH1D3,3
NOL7,3
UBE2D2,3
TNFRSF11B,3
NXPH1,3
SYT12,3
LINC00588,3
STARD7,3
COA1,3
CCT7,3
EFNA4,3
GAD1,3
NGFRAP1,3
SLC37A4,3
NEUROG3,3
CHKA,3
CDKL3,3
ACTR10,3
CASC3,3
OGN,3
OR6Q1,3
BVES,3
MRPS33,3
ARG1,3
AGPAT6,3
CA1,3
KCMF1,3
GPT,3
ASB4,3
ZNF396,3
MRPL18,3
C2orf56,3
MRPL16,3
NOTUM,3
ALG9,3
RPL7,3
TPTEP1,3
ADPRH,3
NAA20,3
PRSS58,3
ZNF141,3
LPAR4,3
CAP1,3
TTPA,3
PAQR9,3
ARMC1,3
DEK,3
TRIM5,3
SIRPB2,3
IMMP2L,3
PYGO1,3
NBL1,3
KRT84,3
PDCD10,3
CHCT1,3
AADAT,3
C3orf43,3
ADCY6,3
ADCK1,3
SUFU,3
ZNF408,3
SLC14A1,3
EBLN2,3
SRP72,3
C11orf40,3
CXADRP3,3
DHRS12,3
CSTF1,3
PDCD1,3
DBNDD2,3
CD63,3
SERINC3,3
CLU,3
FAM122C,3
MSGN1,3
NDUFS7,3
FDXR,3
EFNB3,3
ANKDD1B,3
ZW10,3
NARS,3
RSAD1,3
TBL2,3
UROS,3
SYP,3
KLF6,3
SNAPC4,3
TSPAN1,3
SNX31,3
CXCR2P1,3
PCDHGB8P,3
SLC25A47,3
CHIC2,3
PRAG1,3
TPD52,3
EDN3,3
TP53TG5,3
RNASE9,3
DYNC2LI1,3
OR8S1,3
SLC44A4,3
DNAAF2,3
SLC6A18,2
CDC23,2
GSTP1,2
CERS6,2
SLC22A23,2
C1QB,2
C20orf96,2
PPP1R16B,2
MAT2B,2
MIR205HG,2
GAGE13,2
ALDH9A1,2
HSCB,2
MARVELD3,2
PDLIM4,2
BTBD6,2
PROZ,2
TAGLN,2
CLDN15,2
ZNF750,2
ANKRD55,2
FUOM,2
LYPD4,2
MIR211,2
CTSG,2
DKKL1,2
RAB17,2
CMTM2,2
CREB3,2
IGHV1-24,2
IQCF1,2
NKIRAS1,2
CDC45,2
MRPS25,2
MIR522,2
NDNL2,2
OCIAD1,2
TRAPPC1,2
RNF144A,2
MRPS5,2
SIRT5,2
SCGB1C1,2
RPS6KA4,2
GALR1,2
GULP1,2
PKMYT1,2
ZCCHC9,2
MLEC,2
WARS2,2
ETV4,2
RMND5A,2
TRMT10C,2
HIATL1,2
NDUFA7,2
ARIH2,2
ACADS,2
FGB,2
JPH2,2
C6orf132,2
CST11,2
LAIR1,2
BACE1,2
TP73,2
CST9L,2
CARD16,2
UBE2QL1,2
PACRG,2
KCNJ5,2
SLC51B,2
MPP2,2
MICU1,2
UBL3,2
ADAM30,2
ANKRD16,2
PRR3,2
PHF13,2
RPL32,2
BST2,2
MIR195,2
SLC25A16,2
POR,2
SLC47A1,2
RNF208,2
TMEM8B,2
TTLL12,2
TSR3,2
CPA3,2
POMK,2
APOOL,2
TBC1D3B,2
PPP1R42,2
IL36G,2
C19orf53,2
ZNF117,2
XKR3,2
WWC2-AS2,2
UXT,2
CCL21,2
USP14,2
TUSC3,2
DEPDC1B,2
TRPV1,2
TRAV12-1,2
TMEFF1,2
IFNA1,2
TALDO1,2
IL13RA1,2
IRF2BP1,2
SPIC,2
SLC7A13,2
SLC3A1,2
SLC16A7,2
ZNF493,2
C12orf66,2
RGS10,2
ULBP1,2
TRAPPC2P1,2
CASP6,2
CUL1,2
LOXL1,2
OMD,2
SNRNP25,2
SNRPB,2
DGKQ,2
ZNF184,2
TOE1,2
SYCE3,2
ELANE,2
BTBD9,2
ASAH2,2
EEF1B2,2
GDF2,2
BBS4,2
YY1,2
SPAST,2
RPUSD3,2
RBMX2,2
CCDC90A,2
IFNGR1,2
HTR7,2
HOXA4,2
HMSD,2
PLA2G12A,2
HMGA2,2
HMGA1,2
HDHD2,2
GZMK,2
GTF2H1,2
SIX5,2
UFSP1,2
GSTCD,2
GRK5,2
GNAI1,2
GCM1,2
ANXA9,2
GAL3ST4,2
FOXO3,2
FOXO1,2
TAS2R13,2
IL1R1,2
RAP1A,2
IPO7,2
RAB6C,2
RAB3D,2
R3HCC1,2
SNORD115-48,2
PRKACB,2
POPDC3,2
OR10G3,2
NUDT1,2
MAX,2
MAEA,2
ALG8,2
LYZL2,2
LY6D,2
LRRC19,2
LHFPL5,2
KPNA6,2
DEDD,2
KCNK10,2
FLOT1,2
CXCL17,2
FJX1,2
OLFM1,2
LMLN-AS1,2
ERH,2
TREX2,2
OPN5,2
CCNJ,2
PCBP3,2
ENSG00000262323,2
KCNK6,2
MCFD2,2
EDEM1,2
KRTAP5-2,2
PPP4R1,2
RFNG,2
MCF2L-AS1,2
IFT46,2
LMLN,2
DGCR5,2
C5orf44,2
UBE2E3,2
MT-ND1,2
GPX8,2
MIR486,2
WBSCR16,2
SLC46A2,2
FAM71D,2
ZEB2-AS1,2
PIGC,2
LYPLA2,2
MIR614,2
C9orf163,2
DLX3,2
MOSPD1,2
MAOA,2
C1orf109,2
ST6GALNAC2,2
RBM18,2
SOGA3,2
MIR516A2,2
LOC338651,2
C10orf32,2
SLC7A11-AS1,2
ZNF487P,2
FKBP1A,2
MIR410,2
FKBP2,2
EAF1,2
DOLPP1,2
RSG1,2
RRP15,2
NPTX1,2
MIR2113,2
C2orf69,2
NPTN,2
MOB3C,2
OTUD6B,2
FTH1P10,2
DDO,2
MFSD7,2
DKFZP686I15217,2
CYSLTR2,2
TOMM40,2
LCAT,2
SUN1,2
GOLPH3,2
TUBB3,2
GJB6,2
S100PBP,2
SFRP4,2
ACAA2,2
SCAMP1,2
DDX39B,2
TRIAP1,2
HMGN2,2
C2,2
C9orf9,2
CTNS,2
TRBV29-1,2
NOVA2,2
HLA-DQA1,2
CTRL,2
ANKLE1,2
GTPBP10,2
GPR89A,2
CCDC153,2
DLX4,2
SPOCD1,2
IGHV3-23,2
FAM83E,2
FGFR1OP2,2
FBXO38,2
SYNGR4,2
GLT8D2,2
RPS20,2
NAPA,2
MRPS31,2
FMO6P,2
OR7E24,2
CCL4L2,2
HOXA10,2
OR7G3,2
HOXA-AS3,2
FLJ42102,2
FAR1,2
CDK1,2
TAF9,2
MTX2,2
BRK1,2
DKFZp434L192,2
GSTO2,2
ZMYND19,2
SSB,2
MKX,2
AKAP14,2
PROKR2,2
FAS,2
SLC39A1,2
RSPRY1,2
RNF38,2
RNF26,2
SHISA5,2
UBXN2A,2
PRLHR,2
KRTAP10-1,2
PEBP4,2
PABPN1L,2
NKX2-5,2
RDH14,2
AMD1,2
HAX1,2
GLIPR1L2,2
GATAD2B,2
DUS1L,2
C7orf49,2
C21orf2,2
SNORA67,2
KRTAP1-5,2
RPUSD2,2
NHLRC3,2
FNDC9,2
ZADH2,2
TOMM7,2
TMEM25,2
TMCO5A,2
TFPT,2
TBRG4,2
SH3D21,2
RELT,2
PDZD3,2
OR5B21,2
OR51S1,2
STAMBPL1,2
NBPF4,2
KRTAP5-9,2
KRT15,2
KISS1,2
KCNAB3,2
JAZF1,2
UBQLN3,2
FAHD1,2
FAM92A1,2
OR10D3,2
CHST12,2
C19orf10,2
SESN2,2
KLRC2,2
EIF3H,2
N4BP3,2
NUDT3,2
CENPBD1,2
ZDHHC2,2
NUDT12,2
TBX1,2
STK11,2
C3orf26,2
DOLK,2
FOXI1,2
TBX2,2
C2CD4D,2
LDLRAD3,2
MARCH8,2
TADA1,2
XCL1,2
ZNF100,2
ADHFE1,2
FAM72D,2
MED26,2
OR5H14,2
NUDT17,2
NFIL3,2
NSMCE1,2
PRKCZ,2
TIGD2,2
GUCY1A3,2
BAG6,2
SFTA3,2
ADPGK,2
ATP5SL,2
PLOD1,2
RASD2,2
MARK4,2
MAPK9,2
RNF115,2
PALM,2
LRP5L,2
KLK14,2
SMPD2,2
AIMP2,2
CHTOP,2
CNIH2,2
CTSZ,2
DTNBP1,2
DGUOK-AS1,2
CHP2,2
CFL2,2
FAM105A,2
CES5AP1,2
CCDC81,2
CALCR,2
C6orf130,2
C3orf17,2
C10orf82,2
BOD1L2,2
B4GALT7,2
B4GALT3,2
ASNA1,2
APOA4,2
URM1,2
DTWD2,2
HERC2P9,2
ZNF284,2
FBXO10,2
SHC3,2
ARHGDIB,2
NT5C3L,2
ONECUT3,2
RHO,2
TUBB6,2
OR51C1P,2
CALU,2
LRRC34,2
GBP1P1,2
MOB1B,2
FKBPL,2
DDX56,2
CCDC99,2
NOSIP,2
C1orf43,2
CNTD1,2
SULT1A2,2
OSCAR,2
EXOC3L2,2
ABTB1,2
CACYBP,2
ARHGAP19,2
AADACL2,2
SNORD115-20,2
THAP4,2
HMP19,2
DHRS7C,2
TRIM22,2
VPS72,2
SLC39A2,2
BIRC5,2
C10orf53,2
ECI2,2
CXorf56,2
KCTD16,2
ERCC1,2
TMEM139,2
LRRC30,2
DCP2,2
PDK2,2
HERC3,2
NOLC1,2
C6orf211,2
LIG4,2
C2orf29,2
IGKV1D-8,2
HOMER3,2
CRY1,2
CLVS1,2
CCR9,2
LINC02913,2
C3orf45,2
C7orf25,2
C1orf64,2
BASP1,2
CASP10,2
ALDH1A2,2
NKX2-3,2
C7orf43,2
LEUTX,2
LCN10,2
C9orf64,2
FAM190A,2
MRPL28,2
C9orf85,2
CNN3,2
CA12,2
MGRN1,2
MSRB3,2
NAGLU,2
NCALD,2
AMIGO2,2
KRTAP27-1,2
ANKRD1,2
AP3B2,2
HHLA3,2
APOBEC3D,2
DPM3,2
CYS1,2
ARID3A,2
ARL13A,2
ASB14,2
CINP,2
ATP6V0E2,2
BAG5,2
BCDIN3D,2
BCL2L1,2
BTBD18,2
C15orf44,2
RNA5SP284,2
LINC02915,2
TMEM223,2
SMOC1,2
C17orf85,2
CAPZB,2
CCBL1,2
DRD4,2
DBNL,2
PI4KAP2,2
PAWR,2
CHRNG,2
COMMD10,2
LARP6,2
CTBP1,2
CXCR5,2
IRX3,2
ZNF620,2
CYP8B1,2
DAPP1,2
ATP6V0E1,2
CCDC38,2
ENOPH1,2
CCDC88B,2
DCN,2
TCF19,2
POU1F1,2
IL1RN,2
FLCN,2
TIMM17B,2
DNAJC5G,2
FASLG,2
BAIAP2,2
PLEKHB1,2
CXorf40B,2
SFXN4,2
CLDND2,2
CCNYL1,2
ZCCHC7,2
LDB1,2
TRIM11,2
CD200,2
ZCCHC10,2
SIT1,2
MTFR1,2
MBL2,2
LHX2,2
KCNK3,2
CEND1,2
CER1,2
CERS5,2
IGHV3-48,2
CGB1,2
RNF170,2
CHCHD2,2
CIMIP6,2
CHRNA5,2
BLZF1,2
PSTPIP2,2
CLDN11,2
MOG,2
NXT1,2
OR8D2,2
TREML1,2
BTG4,2
CKB,2
DPCD,2
FUT4,2
MTCH1,2
TMEM168,2
HMOX1,2
SIRT2,2
SLC7A11,2
HDGFL3,2
AGAP4,2
C16orf53,2
PARD6G,2
PGAM4,2
OTOL1,2
FGF16,2
CCDC115,2
PLP1,2
C12orf28,2
C18orf8,2
PRMT6,2
WFDC6,2
TAC1,2
ST8SIA6,2
CD2BP2,2
FAM86FP,2
XKR8,2
FEZ2,2
RBP5,2
OPTC,2
CDKN2A,2
CTU2,2
CERS4,2
APOPT1,2
SCAMP5,2
ACAP3,2
CAB39L,2
MCL1,2
FZD4,2
RPL22P19,2
PODNL1,2
OR51J1,2
NCBP1,2
LY6G6F,2
NXPH2,2
OR7A10,2
LINC00617,2
KCTD17,2
GPR152,2
FOXL2,2
FGF20,2
RD3,2
PPP2CB,2
PEBP1,2
ZDHHC8,2
SHISA2,2
GOLGA7B,2
PLA2G2D,2
DCDC2,2
ERI3,2
PGLYRP2,2
HBA2,2
OR8B3,2
ZNF490,2
USB1,2
FAM134C,2
TTC9B,2
TRBV6-6,2
TMEM184B,2
TGIF2LX,2
SRA1,2
SEBOX,2
SAP30BP,2
ACTR3,2
PRKAG1,2
PMS2P3,2
ADRM1,2
ADSSL1,2
SLC10A2,2
ACTR6,2
MTMR10,2
CLEC14A,2
CKLF,2
WBSCR27,2
ZNF639,2
RGN,2
CSNK1G1,2
NDUFAF2,2
MAPRE2,2
MRPS6,2
FAM27A,2
ELOVL7,2
ZNF92,2
ZIC1,2
ZACN,2
PTK6,2
POLR3K,2
PLAGL2,2
BHLHE22,2
ZNF195,2
HIST1H1B,2
IFT27,2
FEM1A,2
ELP3,2
LINC00032,2
DPP9,2
SRD5A2,2
IRF7,2
NEURL2,2
ZNF136,2
ZDHHC23,2
ZCCHC4,2
ZAR1L,2
WDR16,2
VAPB,2
MYO1C,2
UCHL1,2
NANP,2
TULP2,2
NEU3,2
TTC13,2
OR14A16,2
NFU1,2
GOLGA8E,2
TSNAX,2
PFDN1,2
TRIB1,2
TRBV7-4,2
OLA1,2
H19,2
TNFAIP8L1,2
HBEGF,2
OR10A4,2
ZNF226,2
MOB1A,2
MMP19,2
MLF1,2
SPATA20,2
LNX2,2
ZFP41,2
UBE2J2,2
TMEM31,2
SNX2,2
LSM14A,2
PFKFB2,2
LTBR,2
COMMD3,2
CALML5,2
C7orf23,2
LYAR,2
ACP6,2
ZNF683,2
OR7G1,2
LYZL4,2
GDF5,2
MAP2K2,2
ZNF713,2
ZNF70,2
MIS12,2
ZNF641,2
HEXIM1,2
TMCO1,2
DSCR3,2
RP9,2
SLC10A7,2
SKA2L,2
PGGT1B,2
SEPT7,2
PHF21A,2
PHF7,2
SEMA4B,2
SCOC,2
METTL2A,2
SBSPON,2
RYBP,2
PMCH,2
HIST1H2BD,2
RNPEPL1,2
RNF7,2
RNF149,2
PNO1,2
RHEBL1,2
RBM11,2
RASGRP1,2
PPIAL4G,2
RANGRF,2
PVALB,2
PURG,2
PEX11A,2
PEF1,2
SLC15A2,2
PDCD7,2
OR2K2,2
THOP1,2
TBPL2,2
OR52L1,2
NAPRT1,2
SV2C,2
SUMF2,2
STYXL1,2
STATH,2
SNX22,2
OSGIN2,2
SNF8,2
SMR3B,2
SMARCD1,2
OSR1,2
PARD6A,2
SLIRP,2
SLC41A3,2
PARP16,2
SLC38A8,2
SLC30A3,2
SLC29A2,2
SLC15A4,2
LIAS,2
DDIT4,2
DHDH,2
GBA,2
FGD1,2
GATC,2
C9orf92,2
GCFC2,2
B3GAT3,2
OR2T5,2
SURF6,2
SMCP,2
CSH2,2
HERPUD2,2
GHSR,2
GIMAP4,2
JUNB,2
CFLAR,2
ADRB2,2
ZNF746,2
ZNF497,2
GJB1,2
GLDN,2
NUCB2,2
HEMGN,2
GMNC,2
FAM41C,2
AP3M2,2
ST3GAL5,2
GABPB1,2
MRPL42,2
OR4A16,2
ADH1A,2
DTNA,2
RHCE,2
FAM75A2,2
EBP,2
RABAC1,2
PNMT,2
ERI1,2
ETFDH,2
FAM180B,2
OAF,2
IGFL3,2
FANCL,2
FBXL8,2
CRYBA2,2
C22orf13,2
TMEM161A,2
TCAP,2
CASC2,2
ARHGAP27,2
YIPF3,2
THAP7-AS1,2
PRSS50,2
GMPR2,2
EFNB2,2
GPBP1,2
FUT10,2
IQCJ-SCHIP1,2
IZUMO4,2
DYM,2
VASN,2
SLC35F5,2
JRKL,2
KANSL2,2
KCNK1,2
PRSS51,2
MGST3,2
LINC00238,2
KIN,2
IGLV1-50,2
KLHDC9,2
HLA-F-AS1,2
GSN-AS1,2
FGFBP2,2
C1orf174,2
ADAM3A,2
SECTM1,2
KLRB1,2
PTPN20C,2
PRKAB1,2
IL9R,2
LYG2,2
C5orf15,2
MCU,2
ZDHHC16,2
ZC4H2,2
GRP,2
TM2D3,2
TLR9,2
SOX15,2
SLC30A6,2
RNF113B,2
GTF3C6,2
GUK1,2
RAD9A,2
RAB11A,2
HAT1,2
PPIP5K1,2
HIST1H1D,2
NOL9,2
MMP20,2
SERPIND1,2
HIST1H2BO,2
HS1BP3,2
HSF2BP,2
HTR3C,2
IGHV3-43,2
SP140L,2
TCP1,2
TMEM64,2
RPS4XP21,2
MUC13,2
OR5M9,2
BCL2L12,2
CYP11A1,2
TMEM182,2
C9orf156,2
GJA9,2
ANTXR1,2
TMPRSS4,2
NBPF11,2
VPS37A,2
APRG1,2
RIMOC1,2
CCDC106,2
SLC28A1,2
IAPP,2
SFTPD,2
RETNLB,2
